datetime,STA,Precip,MaxTemp,MinTemp,MeanTemp,Snowfall,PoorWeather
1942-06-29,16405,0,13,6,10,0,1
1942-06-30,16405,0,17,7,12,0,1
1942-07-01,16405,0,18,7,12,0,1
1942-07-02,16405,0,20,7,13,0,1
1942-07-03,16405,0,17,4,11,0,1
1942-07-04,16405,6,10,6,8,0,1
1942-07-05,16405,0,14,4,9,0,1
1942-07-06,16405,0,16,3,10,0,1
1942-07-07,16405,0,14,6,10,0,1
1942-07-08,16405,37,10,6,8,0,1
1942-07-09,16405,23,12,8,10,0,1
1942-07-10,16405,2,16,7,11,0,1
1942-07-11,16405,0,18,5,11,0,1
1942-07-12,16405,0,13,6,10,0,1
1942-07-13,16405,0,16,6,11,0,1
1942-07-14,16405,0,16,4,10,0,1
1942-07-15,16405,6,16,7,11,0,1
1942-07-16,16405,56,14,8,11,0,1
1942-07-17,16405,12,11,6,8,0,1
1942-07-18,16405,0,16,6,11,0,1
1942-07-19,16405,0,16,5,10,0,1
1942-07-20,16405,3,16,5,10,0,1
1942-07-21,16405,3,13,7,10,0,1
1942-07-22,16405,14,9,5,7,0,1
1942-07-23,16405,0,16,4,10,0,1
1942-07-24,16405,0,16,3,10,0,1
1942-07-25,16405,0,14,5,9,0,1
1942-07-26,16405,0,15,6,11,0,1
1942-07-27,16405,0,15,3,9,0,1
1942-07-28,16405,1,16,7,12,0,1
1942-07-29,16405,0,16,7,12,0,1
1942-07-30,16405,0,16,8,12,0,1
1942-07-31,16405,0,22,6,13,0,1
1942-08-01,16405,0,22,12,17,0,1
1942-08-02,16405,1,18,11,14,0,1
1942-08-03,16405,1,17,10,13,0,1
1942-08-04,16405,7,13,7,10,0,1
1942-08-05,16405,0,17,8,12,0,1
1942-08-06,16405,0,18,7,12,0,1
1942-08-07,16405,0,15,5,10,0,1
1942-08-08,16405,0,11,7,9,0,1
1942-08-09,16405,0,13,7,10,0,1
1942-08-10,16405,0,13,5,9,0,1
1942-08-11,16405,21,9,7,8,0,1
1942-08-12,16405,0,12,5,8,0,1
1942-08-13,16405,1,10,5,7,0,1
1942-08-14,16405,0,12,1,7,0,1
1942-08-15,16405,0,11,2,6,0,1
1942-08-16,16405,0,12,4,8,0,1
1942-08-17,16405,0,14,2,8,0,1
1942-08-18,16405,0,12,2,7,0,1
1942-08-19,16405,6,11,6,8,0,1
1942-08-20,16405,2,15,7,11,0,1
1942-08-21,16405,0,15,6,11,0,1
1942-08-22,16405,0,15,6,10,0,1
1942-08-23,16405,0,16,8,12,0,1
1942-08-24,16405,14,12,6,9,0,1
1942-08-25,16405,23,10,7,8,0,1
1942-08-26,16405,1,10,6,7,0,1
1942-08-27,16405,0,13,3,8,0,1
1942-08-28,16405,3,12,6,8,0,1
1942-08-29,16405,3,7,5,6,0,1
1942-08-30,16405,0,11,2,6,0,1
1942-08-31,16405,6,8,5,7,0,1
1942-09-01,16405,6,10,5,7,0,1
1942-09-02,16405,0,11,5,8,0,1
1942-09-03,16405,0,10,1,6,0,1
1942-09-04,16405,0,9,4,6,0,1
1942-09-05,16405,0,10,2,6,0,1
1942-09-06,16405,0,12,1,6,0,1
1942-09-07,16405,0,10,5,7,0,1
1942-09-08,16405,0,10,3,6,0,1
1942-09-09,16405,0,10,2,6,0,1
1942-09-10,16405,0,8,2,5,0,1
1942-09-11,16405,3,8,3,5,0,1
1942-09-12,16405,2,5,1,3,0,1
1942-09-13,16405,0,12,-1,5,0,1
1942-09-14,16405,0,16,2,8,0,1
1942-09-15,16405,4,13,6,10,0,1
1942-09-16,16405,4,9,3,6,0,1
1942-09-17,16405,3,10,2,6,0,1
1942-09-18,16405,1,7,4,6,0,1
1942-09-19,16405,16,7,3,5,0,1
1942-09-20,16405,16,8,0,4,0,1
1942-09-21,16405,11,7,2,5,0,1
1942-09-22,16405,0,7,0,3,0,1
1942-09-23,16405,0,7,-1,3,0,1
1942-09-24,16405,4,8,2,5,0,1
1942-09-25,16405,11,10,4,7,0,1
1942-09-26,16405,11,7,4,5,0,1
1942-09-27,16405,6,7,2,5,0,1
1942-09-28,16405,6,6,0,3,0,1
1942-09-29,16405,8,6,2,4,0,1
1942-09-30,16405,0,5,1,3,0,1
1942-10-01,16405,0,4,0,2,0,1
1942-10-02,16405,1,1,-1,0,2,1
1942-10-03,16405,7,0,-5,-2,2,1
1942-10-04,16405,2,0,-5,-2,2,1
1942-10-05,16405,2,3,-1,1,0,1
1942-10-06,16405,0,3,-2,0,0,1
1942-10-07,16405,0,2,-5,-1,0,1
1942-10-08,16405,14,5,1,3,0,1
1942-10-09,16405,2,5,-2,1,0,1
1942-10-10,16405,0,3,-3,0,0,1
1942-10-11,16405,0,1,-4,-1,0,1
1942-10-12,16405,2,3,-4,0,2,1
1942-10-13,16405,0,4,-1,1,0,1
1942-10-14,16405,5,0,-3,-1,5,1
1942-10-15,16405,1,1,-2,0,5,1
1942-10-16,16405,0,6,-1,2,0,1
1942-10-17,16405,0,7,2,5,0,1
1942-10-18,16405,0,7,2,5,0,1
1942-10-19,16405,0,8,1,5,0,1
1942-10-20,16405,0,5,-3,1,0,1
1942-10-21,16405,0,3,-3,0,0,1
1942-10-22,16405,0,1,-5,-2,0,1
1942-10-23,16405,0,1,-7,-3,0,1
1942-10-24,16405,0,2,-8,-2,0,1
1942-10-25,16405,0,0,-6,-3,0,1
1942-10-26,16405,0,1,-1,0,2,1
1942-10-27,16405,0,0,-5,-2,2,1
1942-10-28,16405,25,5,-5,0,0,1
1942-10-29,16405,5,8,0,4,0,1
1942-10-30,16405,0,0,-1,0,0,1
1942-10-31,16405,0,0,-3,-2,0,1
1942-11-01,16405,0,0,-7,-3,0,1
1942-11-02,16405,3,5,-7,-1,0,1
1942-11-03,16405,11,5,0,3,7,1
1942-11-04,16405,0,0,-7,-3,5,1
1942-11-05,16405,0,-5,-10,-7,2,1
1942-11-06,16405,0,-6,-11,-8,2,1
1942-11-07,16405,0,-3,-7,-5,2,1
1942-11-08,16405,0,-3,-10,-7,2,1
1942-11-09,16405,0,-8,-12,-11,7,1
1942-11-10,16405,0,-7,-14,-11,7,1
1942-11-11,16405,1,-2,-15,-8,7,1
1942-11-12,16405,4,3,-3,0,7,1
1942-11-13,16405,3,3,0,1,7,1
1942-11-14,16405,6,0,-5,-2,12,1
1942-11-15,16405,7,14,-4,5,12,1
1942-11-16,16405,7,15,9,12,0,1
1942-11-17,16405,0,15,0,7,0,1
1942-11-18,16405,0,3,-3,0,0,1
1942-11-19,16405,0,0,-2,-1,0,1
1942-11-20,16405,0,10,-2,3,0,1
1942-11-21,16405,0,12,2,7,0,1
1942-11-22,16405,0,12,0,6,0,1
1942-11-23,16405,0,0,-2,-1,2,1
1942-11-24,16405,0,-2,-4,-3,2,1
1942-11-25,16405,2,7,-3,2,10,1
1942-11-26,16405,0,10,1,6,2,1
1942-11-27,16405,0,12,10,11,0,1
1942-11-28,16405,0,14,10,12,0,1
1942-11-29,16405,0,10,3,6,0,1
1942-11-30,16405,0,10,6,8,0,1
1942-12-01,16405,0,6,3,5,0,1
1942-12-02,16405,0,8,0,4,2,1
1942-12-03,16405,4,0,-6,-3,2,1
1942-12-04,16405,0,3,0,2,0,1
1942-12-05,16405,0,6,3,4,0,1
1942-12-06,16405,0,5,1,3,0,1
1942-12-07,16405,0,3,0,2,0,1
1942-12-08,16405,0,2,-1,0,0,1
1942-12-09,16405,0,-1,-7,-4,0,1
1942-12-10,16405,0,-4,-11,-7,0,1
1942-12-11,16405,0,-6,-11,-8,0,1
1942-12-12,16405,2,-4,-10,-7,2,1
1942-12-13,16405,0,-5,-10,-7,2,1
1942-12-14,16405,0,-3,-10,-6,2,1
1942-12-15,16405,0,3,-2,0,0,1
1942-12-16,16405,0,2,-3,0,0,1
1942-12-17,16405,0,-3,-10,-7,0,1
1942-12-18,16405,13,10,-11,0,0,1
1942-12-19,16405,0,4,-2,1,5,1
1942-12-20,16405,15,2,-3,0,7,1
1942-12-21,16405,3,-3,-10,-6,7,1
1942-12-22,16405,0,-5,-11,-8,7,1
1942-12-23,16405,0,-7,-15,-11,7,1
1942-12-24,16405,0,-11,-15,-13,7,1
1942-12-25,16405,0,-11,-17,-14,7,1
1942-12-26,16405,0,-4,-13,-8,7,1
1942-12-27,16405,0,-1,-12,-6,7,1
1942-12-28,16405,0,-5,-11,-7,5,1
1942-12-29,16405,0,-2,-10,-6,0,1
1942-12-30,16405,0,-8,-14,-11,2,1
1942-12-31,16405,0,-6,-10,-7,2,1
1943-01-01,16405,0,-1,-13,-7,2,1
1943-01-02,16405,0,0,-3,-1,5,1
1943-01-03,16405,0,2,-1,0,5,1
1943-01-04,16405,0,3,0,1,0,1
1943-01-05,16405,0,5,1,3,0,1
1943-01-06,16405,0,7,2,5,0,1
1943-01-07,16405,0,6,1,3,0,1
1943-01-08,16405,0,8,2,5,0,1
1943-01-09,16405,0,6,3,5,0,1
1943-01-10,16405,0,6,2,4,0,1
1943-01-11,16405,0,1,-7,-2,0,1
1943-01-12,16405,0,-6,-10,-8,0,1
1943-01-13,16405,0,-6,-11,-8,0,1
1943-01-14,16405,0,4,-11,-3,0,1
1943-01-15,16405,0,3,-1,1,0,1
1943-01-16,16405,0,2,-2,0,0,1
1943-01-17,16405,0,3,-3,0,0,1
1943-01-18,16405,0,8,1,5,0,1
1943-01-19,16405,0,6,2,4,0,1
1943-01-20,16405,0,9,4,6,0,1
1943-01-21,16405,0,5,0,2,0,1
1943-01-22,16405,0,3,0,2,0,1
1943-01-23,16405,0,7,0,3,0,1
1943-01-24,16405,0,4,-3,0,0,1
1943-01-25,16405,0,-2,-8,-5,0,1
1943-01-26,16405,0,-5,-11,-7,0,1
1943-01-27,16405,0,3,-9,-2,0,1
1943-01-28,16405,0,-1,-5,-3,2,1
1943-01-29,16405,0,-4,-11,-7,2,1
1943-01-30,16405,0,-5,-11,-8,2,1
1943-01-31,16405,0,-3,-6,-5,2,1
1943-02-01,16405,0,-3,-7,-5,2,1
1943-02-02,16405,0,-7,-15,-11,2,1
1943-02-03,16405,0,0,-16,-8,2,1
1943-02-04,16405,0,0,-3,-1,0,1
1943-02-05,16405,0,-1,-6,-3,0,1
1943-02-06,16405,0,4,-5,0,0,1
1943-02-07,16405,2,5,-9,-2,5,1
1943-02-08,16405,0,-3,-12,-7,5,1
1943-02-09,16405,1,-3,-10,-6,7,1
1943-02-10,16405,1,-4,-15,-10,7,1
1943-02-11,16405,1,-6,-15,-11,5,1
1943-02-12,16405,1,0,-15,-7,2,1
1943-02-13,16405,2,0,-5,-2,12,1
1943-02-14,16405,0,-5,-14,-10,12,1
1943-02-15,16405,1,6,-13,-3,7,1
1943-02-16,16405,6,2,-7,-2,7,1
1943-02-17,16405,1,-7,-8,-7,7,1
1943-02-18,16405,2,-6,-13,-10,12,1
1943-02-19,16405,0,-5,-15,-10,20,1
1943-02-20,16405,1,-2,-7,-4,20,1
1943-02-21,16405,3,-6,-13,-10,20,1
1943-02-22,16405,0,-11,-17,-14,20,1
1943-02-23,16405,0,-9,-18,-14,20,1
1943-02-24,16405,1,-2,-12,-7,20,1
1943-02-25,16405,20,0,-14,-7,22,1
1943-02-26,16405,0,-10,-18,-14,25,1
1943-02-27,16405,0,-9,-23,-16,25,1
1943-02-28,16405,0,2,-10,-3,27,1
1943-03-01,16405,4,0,-4,-2,5,1
1943-03-02,16405,54,1,-2,0,33,1
1943-03-03,16405,7,2,-7,-2,43,1
1943-03-04,16405,7,3,-12,-4,43,1
1943-03-05,16405,7,5,-5,0,20,1
1943-03-06,16405,2,-5,-12,-8,25,1
1943-03-07,16405,2,-17,-17,-17,25,1
1943-03-08,16405,2,0,-17,-8,25,1
1943-03-09,16405,0,-5,-17,-11,17,1
1943-03-10,16405,0,-12,-20,-16,20,1
1943-03-11,16405,0,-7,-18,-13,20,1
1943-03-12,16405,0,-15,-23,-18,20,1
1943-03-13,16405,0,-14,-24,-19,25,1
1943-03-14,16405,0,-11,-26,-18,20,1
1943-03-15,16405,0,-12,-25,-18,20,1
1943-03-16,16405,0,-12,-26,-18,20,1
1943-03-17,16405,0,-11,-25,-18,20,1
1943-03-18,16405,0,1,-18,-8,20,1
1943-03-19,16405,0,1,-4,-1,20,1
1943-03-20,16405,0,4,-4,0,20,1
1943-03-21,16405,0,5,-4,0,17,1
1943-03-22,16405,0,8,-7,0,17,1
1943-03-23,16405,0,10,2,6,12,1
1943-03-24,16405,7,10,5,7,12,1
1943-03-25,16405,7,8,1,5,5,1
1943-03-26,16405,7,1,-2,0,7,1
1943-03-27,16405,1,7,-2,2,7,1
1943-03-28,16405,1,7,-2,2,5,1
1943-03-29,16405,1,0,-9,-5,7,1
1943-03-30,16405,0,-7,-12,-10,2,1
1943-03-31,16405,0,-7,-15,-11,2,1
1943-04-01,16405,0,9,-12,-1,2,1
1943-04-02,16405,0,5,-4,0,2,1
1943-04-03,16405,0,5,-7,-1,2,1
1943-04-04,16405,0,-2,-10,-6,0,1
1943-04-05,16405,3,1,-9,-4,7,1
1943-04-06,16405,7,5,0,2,7,1
1943-04-07,16405,3,5,0,2,7,1
1943-04-08,16405,3,2,-3,-1,7,1
1943-04-09,16405,0,2,-5,-1,7,1
1943-04-10,16405,2,3,-1,1,7,1
1943-04-11,16405,2,1,-6,-2,7,1
1943-04-12,16405,0,-5,-11,-8,7,1
1943-04-13,16405,0,-3,-12,-7,10,1
1943-04-14,16405,0,0,-10,-5,10,1
1943-04-15,16405,5,2,-7,-2,10,1
1943-04-16,16405,19,2,-1,0,10,1
1943-04-17,16405,8,0,-6,-2,15,1
1943-04-18,16405,0,-1,-6,-3,7,1
1943-04-19,16405,0,-2,-9,-5,5,1
1943-04-20,16405,0,-2,-11,-6,5,1
1943-04-21,16405,0,0,-7,-3,5,1
1943-04-22,16405,0,-2,-8,-5,5,1
1943-04-23,16405,0,-3,-11,-7,2,1
1943-04-24,16405,0,0,-10,-5,2,1
1943-04-25,16405,0,5,-8,-1,2,1
1943-04-26,16405,0,1,-1,0,2,1
1943-04-27,16405,0,8,-1,3,2,1
1943-04-28,16405,0,8,1,5,2,1
1943-04-29,16405,4,0,-3,-1,2,1
1943-04-30,16405,0,0,-6,-2,2,1
1943-05-01,16405,0,0,-7,-3,2,1
1943-05-02,16405,1,6,-6,0,2,1
1943-05-03,16405,2,6,-2,2,2,1
1943-05-04,16405,3,0,-4,-2,5,1
1943-05-05,16405,3,2,-3,0,5,1
1943-05-06,16405,0,5,-1,2,7,1
1943-05-07,16405,0,3,-6,-1,5,1
1943-05-08,16405,0,5,-3,1,2,1
1943-05-09,16405,0,6,0,3,5,1
1943-05-10,16405,0,7,0,3,5,1
1943-05-11,16405,0,5,0,2,5,1
1943-05-12,16405,0,7,-3,2,5,1
1943-05-13,16405,0,7,-4,1,5,1
1943-05-14,16405,1,4,0,2,5,1
1943-05-15,16405,1,4,-1,1,5,1
1943-05-16,16405,2,5,-1,1,0,1
1943-05-17,16405,0,6,-2,2,0,1
1943-05-18,16405,0,7,-3,2,0,1
1943-05-19,16405,0,6,-3,1,0,1
1943-05-20,16405,0,12,-1,5,0,1
1943-05-21,16405,0,10,4,7,0,1
1943-05-22,16405,0,14,9,12,0,1
1943-05-23,16405,0,17,6,12,0,1
1943-05-24,16405,0,13,6,10,0,1
1943-05-25,16405,0,14,8,11,0,1
1943-05-26,16405,0,15,3,9,0,1
1943-05-27,16405,0,14,3,8,0,1
1943-05-28,16405,0,13,1,7,0,1
1943-05-29,16405,0,13,0,7,0,1
1943-05-30,16405,0,12,1,6,0,1
1943-05-31,16405,0,15,1,8,0,1
1943-06-01,16405,0,14,4,8,0,1
1943-06-02,16405,0,13,-1,6,0,1
1943-06-03,16405,0,12,3,8,0,1
1943-06-04,16405,0,12,5,8,0,1
1943-06-05,16405,0,11,4,7,0,1
1943-06-06,16405,0,15,2,8,0,1
1943-06-07,16405,0,15,7,11,0,1
1943-06-08,16405,0,15,5,10,0,1
1943-06-09,16405,0,11,1,6,0,1
1943-06-10,16405,0,12,1,7,0,1
1943-06-11,16405,1,12,3,7,0,1
1943-06-12,16405,1,16,5,10,0,1
1943-06-13,16405,1,13,6,10,0,1
1943-06-14,16405,18,7,4,5,0,1
1943-06-15,16405,0,11,3,7,0,1
1943-06-16,16405,0,13,8,11,0,1
1943-06-17,16405,0,13,10,12,0,1
1943-06-18,16405,0,16,8,12,0,1
1943-06-19,16405,0,12,6,9,0,1
1943-06-20,16405,0,17,4,11,0,1
1943-06-21,16405,0,13,4,8,0,1
1943-06-22,16405,0,16,3,10,0,1
1943-06-23,16405,0,15,3,10,0,1
1943-06-24,16405,0,16,6,11,0,1
1943-06-25,16405,0,17,10,14,0,1
1943-06-26,16405,0,15,5,10,0,1
1943-06-27,16405,0,15,5,10,0,1
1943-06-28,16405,0,13,4,8,0,1
1943-06-29,16405,0,7,4,5,0,1
1943-06-30,16405,0,13,4,8,0,1
1943-07-01,16405,6,18,7,12,0,1
1943-07-02,16405,6,7,2,5,0,1
1943-07-03,16405,0,13,2,8,0,1
1943-07-04,16405,0,14,3,8,0,1
1943-07-05,16405,2,16,5,11,0,1
1943-07-06,16405,46,10,6,8,0,1
1943-07-07,16405,24,14,2,8,0,1
1943-07-08,16405,4,7,1,4,0,1
1943-07-09,16405,0,11,1,6,0,1
1943-07-10,16405,0,17,5,11,0,1
1943-07-11,16405,0,17,5,11,0,1
1943-07-12,16405,0,15,5,10,0,1
1943-07-13,16405,0,16,4,10,0,1
1943-07-14,16405,0,10,5,7,0,1
1943-07-15,16405,0,10,6,10,0,1
1943-07-16,16405,9,13,4,8,0,1
1943-07-17,16405,0,15,4,10,0,1
1943-07-18,16405,0,18,5,11,0,1
1943-07-19,16405,0,21,7,14,0,1
1943-07-20,16405,0,16,12,14,0,1
1943-07-21,16405,0,19,12,15,0,1
1943-07-22,16405,0,18,8,13,0,1
1943-07-23,16405,0,12,6,8,0,1
1943-07-24,16405,0,15,4,10,0,1
1943-07-25,16405,0,15,6,10,0,1
1943-07-26,16405,7,11,5,7,0,1
1943-07-27,16405,0,14,5,10,0,1
1943-07-28,16405,0,14,5,10,0,1
1943-07-29,16405,0,11,6,8,0,1
1943-07-30,16405,0,11,6,8,0,1
1943-07-31,16405,0,15,7,11,0,1
1943-08-01,16405,0,15,6,11,0,1
1943-08-02,16405,0,14,5,10,0,1
1943-08-03,16405,0,16,6,11,0,1
1943-08-04,16405,0,14,10,12,0,1
1943-08-05,16405,0,15,11,13,0,1
1943-08-06,16405,0,17,8,13,0,1
1943-08-07,16405,0,16,4,10,0,1
1943-08-08,16405,0,15,3,8,0,1
1943-08-09,16405,0,11,2,6,0,1
1943-08-10,16405,0,10,4,7,0,1
1943-08-11,16405,0,8,4,6,0,1
1943-08-12,16405,0,13,1,7,0,1
1943-08-13,16405,0,13,1,7,0,1
1943-08-14,16405,0,12,2,7,0,1
1943-08-15,16405,0,12,2,7,0,1
1943-08-16,16405,0,10,4,7,0,1
1943-08-17,16405,0,13,4,8,0,1
1943-08-18,16405,0,12,2,7,0,1
1943-08-19,16405,0,14,1,7,0,1
1943-08-20,16405,0,14,2,7,0,1
1943-08-21,16405,0,10,2,6,0,1
1943-08-22,16405,0,14,2,8,0,1
1943-08-23,16405,0,13,2,7,0,1
1943-08-24,16405,0,17,1,9,0,1
1943-08-25,16405,0,15,8,12,0,1
1943-08-26,16405,0,15,7,11,0,1
1943-08-27,16405,0,17,10,13,0,1
1943-08-28,16405,0,16,7,12,0,1
1943-08-29,16405,0,11,4,7,0,1
1943-08-30,16405,0,10,5,7,0,1
1943-08-31,16405,0,11,1,6,0,1
1943-09-01,16405,0,10,3,6,0,1
1943-09-02,16405,0,8,2,6,0,1
1943-09-03,16405,0,12,0,6,0,1
1943-09-04,16405,0,12,0,6,0,1
1943-09-05,16405,6,9,3,6,0,1
1943-09-06,16405,9,10,3,6,0,1
1943-09-07,16405,0,12,1,6,0,1
1943-09-08,16405,0,13,0,7,0,1
1943-09-09,16405,39,13,4,8,0,1
1943-09-10,16405,39,13,6,10,0,1
1943-09-11,16405,11,11,5,8,0,1
1943-09-12,16405,3,9,3,6,0,1
1943-09-13,16405,0,10,2,6,0,1
1943-09-14,16405,0,8,1,4,0,1
1943-09-15,16405,0,8,0,4,0,1
1943-09-16,16405,9,7,3,5,0,1
1943-09-17,16405,15,8,3,6,0,1
1943-09-18,16405,0,7,0,4,0,1
1943-09-19,16405,4,5,0,2,0,1
1943-09-20,16405,8,8,2,5,0,1
1943-09-21,16405,13,7,2,5,0,1
1943-09-22,16405,5,11,2,6,0,1
1943-09-23,16405,0,7,0,3,0,1
1943-09-24,16405,12,5,1,3,0,1
1943-09-25,16405,21,5,3,4,0,1
1943-09-26,16405,21,7,3,5,0,1
1943-09-27,16405,81,10,4,7,0,1
1943-09-28,16405,24,8,1,5,0,1
1943-09-29,16405,1,5,0,2,0,1
1943-09-30,16405,0,2,-2,0,0,1
1943-10-01,16405,9,2,-2,0,0,1
1943-10-02,16405,12,5,-2,1,0,1
1943-10-03,16405,0,2,-5,-1,0,1
1943-10-04,16405,0,1,-7,-2,0,1
1943-10-05,16405,8,1,-2,-1,0,1
1943-10-06,16405,14,2,0,1,2,1
1943-10-07,16405,4,2,0,1,10,1
1943-10-08,16405,0,5,-2,1,2,1
1943-10-09,16405,0,4,-1,1,2,1
1943-10-10,16405,0,5,-2,1,0,1
1943-10-11,16405,1,0,-2,-1,0,1
1943-10-12,16405,0,0,-5,-2,0,1
1943-10-13,16405,0,-1,-8,-4,0,1
1943-10-14,16405,0,1,-6,-2,0,1
1943-10-15,16405,7,0,-8,-4,0,1
1943-10-16,16405,7,2,-3,0,7,1
1943-10-17,16405,0,2,-7,-2,7,1
1943-10-18,16405,0,2,-9,-3,5,1
1943-10-19,16405,0,3,-4,0,5,1
1943-10-20,16405,0,2,-6,-2,5,1
1943-10-21,16405,0,0,-7,-3,5,1
1943-10-22,16405,0,0,-3,-1,5,1
1943-10-23,16405,0,6,-3,1,5,1
1943-10-24,16405,0,0,-7,-3,5,1
1943-10-25,16405,0,-2,-8,-5,2,1
1943-10-26,16405,0,-3,-8,-6,2,1
1943-10-27,16405,0,-2,-10,-6,2,1
1943-10-28,16405,0,-3,-11,-7,2,1
1943-10-29,16405,0,-1,-10,-5,2,1
1943-10-30,16405,0,4,-10,-2,2,1
1943-10-31,16405,1,6,1,4,2,1
1943-11-01,16405,1,1,0,0,5,1
1943-11-02,16405,1,0,-6,-2,5,1
1943-11-03,16405,0,-2,-10,-6,2,1
1943-11-04,16405,0,-6,-12,-10,2,1
1943-11-05,16405,0,3,-13,-5,0,1
1943-11-06,16405,0,5,0,2,0,1
1943-11-07,16405,0,0,-4,-2,0,1
1943-11-08,16405,0,-3,-11,-7,10,1
1943-11-09,16405,0,-7,-12,-10,10,1
1943-11-10,16405,8,3,-10,-3,10,1
1943-11-11,16405,7,1,-3,-1,10,1
1943-11-12,16405,0,-1,-15,-8,10,1
1943-11-13,16405,0,7,-14,-3,10,1
1943-11-14,16405,3,6,0,3,0,1
1943-11-15,16405,1,15,1,8,0,1
1943-11-16,16405,10,15,0,7,0,1
1943-11-17,16405,5,1,0,1,0,1
1943-11-18,16405,58,3,0,1,0,1
1943-11-19,16405,9,3,0,1,0,1
1943-11-20,16405,6,0,-6,-2,2,1
1943-11-21,16405,6,0,-3,-2,7,1
1943-11-22,16405,3,-1,-8,-4,12,1
1943-11-23,16405,3,-3,-13,-8,15,1
1943-11-24,16405,0,0,-12,-5,12,1
1943-11-25,16405,1,0,-3,-1,17,1
1943-11-26,16405,0,-2,-8,-7,22,1
1943-11-27,16405,0,-5,-17,-11,22,1
1943-11-28,16405,0,-3,-18,-11,20,1
1943-11-29,16405,3,3,-3,0,20,1
1943-11-30,16405,4,0,-6,-3,20,1
1943-12-01,16405,0,-6,-15,-11,22,1
1943-12-02,16405,13,10,-14,-2,22,1
1943-12-03,16405,45,8,0,4,5,1
1943-12-04,16405,0,0,-8,-4,5,1
1943-12-05,16405,0,-8,-12,-10,2,1
1943-12-06,16405,0,4,-12,-3,2,1
1943-12-07,16405,1,6,0,2,2,1
1943-12-08,16405,3,0,-3,-1,2,1
1943-12-09,16405,0,-1,-12,-6,7,1
1943-12-10,16405,0,-12,-18,-15,7,1
1943-12-11,16405,0,10,-18,-4,5,1
1943-12-12,16405,0,8,4,6,5,1
1943-12-13,16405,7,6,0,3,5,1
1943-12-14,16405,2,0,-3,-1,5,1
1943-12-15,16405,1,-1,-4,-2,5,1
1943-12-16,16405,0,-3,-11,-7,5,1
1943-12-17,16405,0,-7,-9,-8,5,1
1943-12-18,16405,0,-8,-15,-12,2,1
1943-12-19,16405,0,-14,-18,-16,2,1
1943-12-20,16405,0,-16,-20,-18,2,1
1943-12-21,16405,0,3,-17,-6,2,1
1943-12-22,16405,1,2,-8,-2,2,1
1943-12-23,16405,2,-5,-11,-8,5,1
1943-12-24,16405,1,-5,-10,-7,7,1
1943-12-25,16405,0,-7,-13,-10,7,1
1943-12-26,16405,1,-8,-16,-12,7,1
1943-12-27,16405,4,-5,-11,-7,10,1
1943-12-28,16405,0,-6,-15,-11,17,1
1943-12-29,16405,8,8,-15,-3,17,1
1943-12-30,16405,8,10,-3,3,5,1
1943-12-31,16405,5,-3,-9,-6,25,1
1944-01-01,16405,0,-8,-23,-16,0,1
1944-01-02,16405,0,-17,-17,-17,25,1
1944-01-03,16405,0,0,-25,-12,25,1
1944-01-04,16405,1,0,-11,-5,12,1
1944-01-05,16405,0,-10,-19,-15,10,1
1944-01-06,16405,0,-11,-19,-15,10,1
1944-01-07,16405,0,-10,-16,-13,10,1
1944-01-08,16405,0,-10,-18,-13,10,1
1944-01-09,16405,0,-6,-15,-11,10,1
1944-01-10,16405,4,2,-10,-3,10,1
1944-01-11,16405,4,-3,-8,-6,7,1
1944-01-12,16405,4,-5,-10,-7,12,1
1944-01-13,16405,0,-8,-15,-11,15,1
1944-01-14,16405,0,-10,-17,-14,17,1
1944-01-15,16405,0,-11,-21,-16,17,1
1944-01-16,16405,1,2,-12,-5,17,1
1944-01-17,16405,0,-5,-17,-11,22,1
1944-01-18,16405,0,-14,-23,-18,22,1
1944-01-19,16405,0,-17,-17,-17,17,1
1944-01-20,16405,0,-16,-25,-20,17,1
1944-01-21,16405,1,-3,-16,-10,22,1
1944-01-22,16405,1,-8,-20,-14,25,1
1944-01-23,16405,0,-17,-17,-17,25,1
1944-01-24,16405,1,-8,-12,-10,25,1
1944-01-25,16405,0,0,-15,-7,27,1
1944-01-26,16405,0,0,-8,-4,25,1
1944-01-27,16405,1,-5,-14,-10,25,1
1944-01-28,16405,0,-2,-18,-10,25,1
1944-01-29,16405,0,0,-5,-2,25,1
1944-01-30,16405,0,0,-10,-5,17,1
1944-01-31,16405,0,-7,-16,-12,17,1
1944-02-01,16405,0,-12,-18,-15,17,1
1944-02-02,16405,0,-10,-20,-15,17,1
1944-02-03,16405,0,6,-13,-3,17,1
1944-02-04,16405,0,4,-4,0,7,1
1944-02-05,16405,2,0,-7,-3,7,1
1944-02-06,16405,2,-5,-12,-8,15,1
1944-02-07,16405,16,1,-12,-5,15,1
1944-02-08,16405,0,1,-3,-1,30,1
1944-02-09,16405,5,12,0,5,22,1
1944-02-10,16405,7,0,-12,-6,7,1
1944-02-11,16405,0,-10,-15,-12,7,1
1944-02-12,16405,0,-10,-18,-14,7,1
1944-02-13,16405,0,-17,-17,-17,7,1
1944-02-14,16405,0,-8,-16,-12,7,1
1944-02-15,16405,0,-17,-17,-17,7,1
1944-02-16,16405,1,0,-18,-8,7,1
1944-02-17,16405,1,-3,-16,-10,10,1
1944-02-18,16405,4,-17,-17,-17,10,1
1944-02-19,16405,1,6,-8,-1,15,1
1944-02-20,16405,17,7,-3,2,12,1
